SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
1487,IA,8,6,/srv/salami/data/IA/Live_Music_Archive/da_Lemmings_Onsombol/dlo20020507d1t1shn,463.0,,dlo20020507d1t1shn,da_Lemmings_Onsombol,mp3,30.0,20.0,/srv/salami/data/IA/Live_Music_Archive/da_Lemmings_Onsombol/dlo20020507d1t1shn/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/da_Lemmings_Onsombol/dlo20020507d1t1shn/textfile2.txt,Live_Music_Archive,,2010-07-27,2010-12-29,1,False,0,0
1491,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/little_wings/Seasons_by_Be_Gulls,160.0,,Seasons_by_Be_Gulls,little_wings,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/little_wings/Seasons_by_Be_Gulls/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/little_wings/Seasons_by_Be_Gulls/textfile2.txt,Live_Music_Archive,,2010-10-26,2010-09-13,1,False,0,0
1495,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/ted_quinn/Passion_Slaves,328.0,,Passion_Slaves,ted_quinn,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/ted_quinn/Passion_Slaves/textfile1.txt,,Live_Music_Archive,,2011-03-30,,1,False,0,0
1603,Isophonics,9,13,/srv/salami/data/Isophonics/Queen/SaveMe,,,SaveMe,Queen,mp3,15.0,,/srv/salami/data/Isophonics/Queen/SaveMe/textfile1.txt,,popular,,2010-12-30,2011-01-31,1,False,0,0
1607,Isophonics,9,13,/srv/salami/data/Isophonics/Queen/RadioGaGa,,,RadioGaGa,Queen,mp3,15.0,,/srv/salami/data/Isophonics/Queen/RadioGaGa/textfile1.txt,,popular,,2010-12-30,2011-01-31,1,False,0,0
1611,Isophonics,9,13,/srv/salami/data/Isophonics/Queen/HammerToFall,,,HammerToFall,Queen,mp3,15.0,,/srv/salami/data/Isophonics/Queen/HammerToFall/textfile1.txt,,popular,,2010-12-30,2011-01-31,1,False,0,0
1615,Isophonics,9,13,/srv/salami/data/Isophonics/Michael_Jackson/j_just_can_t_stop_loving_you,,,j_just_can_t_stop_loving_you,Michael_Jackson,mp3,15.0,,/srv/salami/data/Isophonics/Michael_Jackson/j_just_can_t_stop_loving_you/textfile1.txt,,popular,,2010-12-30,2011-01-31,1,False,0,0
1619,Isophonics,9,13,/srv/salami/data/Isophonics/Michael_Jackson/The_girl_is_mine,,,The_girl_is_mine,Michael_Jackson,mp3,15.0,,/srv/salami/data/Isophonics/Michael_Jackson/The_girl_is_mine/textfile1.txt,,popular,,2010-12-30,2011-01-31,1,False,0,0
1627,Isophonics,9,13,/srv/salami/data/Isophonics/Carole_King/Out_In_The_Cold,,,Out_In_The_Cold,Carole_King,mp3,10.0,,/srv/salami/data/Isophonics/Carole_King/Out_In_The_Cold/textfile1.txt,,popular,,2010-12-30,2011-01-31,1,False,0,0
1631,Isophonics,6,13,/srv/salami/data/Isophonics/Beatles/12_-_Sgt__Pepper_s_Lonely_Hearts_Club_Band__Reprise_,,,12_-_Sgt__Pepper_s_Lonely_Hearts_Club_Band__Reprise_,Beatles,mp3,10.0,,/srv/salami/data/Isophonics/Beatles/12_-_Sgt__Pepper_s_Lonely_Hearts_Club_Band__Reprise_/textfile1.txt,,popular,,2011-01-18,2011-01-31,1,False,0,0
1635,Isophonics,6,13,/srv/salami/data/Isophonics/Beatles/11_-_In_My_Life,,,11_-_In_My_Life,Beatles,mp3,20.0,,/srv/salami/data/Isophonics/Beatles/11_-_In_My_Life/textfile1.txt,,popular,,2011-01-18,2011-01-31,1,False,0,0
1647,Isophonics,6,13,/srv/salami/data/Isophonics/Beatles/09_-_You_Never_Give_Me_Your_Money,,,09_-_You_Never_Give_Me_Your_Money,Beatles,mp3,25.0,,/srv/salami/data/Isophonics/Beatles/09_-_You_Never_Give_Me_Your_Money/textfile1.txt,,popular,,2011-01-18,2011-01-31,1,False,0,0
1651,Isophonics,10,10,/srv/salami/data/Isophonics/Beatles/05_-_Dig_It,,,05_-_Dig_It,Beatles,mp3,6.0,13.0,,,popular,,2011-01-18,2011-01-31,1,True,0,0
5,Codaich,6,7,/srv/salami/data/Codaich/popular/The_Beastie_Boys/Pass_The_Mic,256.0,,Pass_The_Mic,The_Beastie_Boys,mp3,35.0,35.0,/srv/salami/data/Codaich/popular/The_Beastie_Boys/Pass_The_Mic/textfile1.txt,/srv/salami/data/Codaich/popular/The_Beastie_Boys/Pass_The_Mic/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-08,2010-06-07,1,False,X,X
13,Codaich,6,8,/srv/salami/data/Codaich/popular/Natalie_Merchant/The_Living,198.0,,The_Living,Natalie_Merchant,mp3,20.0,10.0,/srv/salami/data/Codaich/popular/Natalie_Merchant/The_Living/textfile1.txt,/srv/salami/data/Codaich/popular/Natalie_Merchant/The_Living/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-08,2010-06-04,1,False,X,0
21,Codaich,4,7,/srv/salami/data/Codaich/jazz/Stevie_Ray_Vaughan/All_Your_Love___I_Miss_Loving__,383.0,,All_Your_Love___I_Miss_Loving__,Stevie_Ray_Vaughan,mp3,20.0,25.0,/srv/salami/data/Codaich/jazz/Stevie_Ray_Vaughan/All_Your_Love___I_Miss_Loving__/textfile1.txt,/srv/salami/data/Codaich/jazz/Stevie_Ray_Vaughan/All_Your_Love___I_Miss_Loving__/textfile2.txt,jazz,Blues_-_Contemporary_Blues,2010-07-11,2010-06-21,1,False,0,0
37,Codaich,6,9,/srv/salami/data/Codaich/jazz/Kelly_Joe_Phelps/Dock_Boggs_Country_Blues,383.0,,Dock_Boggs_Country_Blues,Kelly_Joe_Phelps,mp3,30.0,25.0,/srv/salami/data/Codaich/jazz/Kelly_Joe_Phelps/Dock_Boggs_Country_Blues/textfile1.txt,/srv/salami/data/Codaich/jazz/Kelly_Joe_Phelps/Dock_Boggs_Country_Blues/textfile2.txt,jazz,Blues_-_Country_Blues,2010-07-17,2010-08-01,1,False,0,0
53,Codaich,4,8,/srv/salami/data/Codaich/jazz/Paul_Butterfield_Blues_Band/Screamin__,275.0,,Screamin__,Paul_Butterfield_Blues_Band,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Paul_Butterfield_Blues_Band/Screamin__/textfile1.txt,/srv/salami/data/Codaich/jazz/Paul_Butterfield_Blues_Band/Screamin__/textfile2.txt,jazz,Blues_-_Urban_Blues,2010-06-27,2010-06-10,1,False,0,0
61,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Seven_Studies_on_Themes_of_Paul_Klee_3,150.0,,Seven_Studies_on_Themes_of_Paul_Klee_3,Compilations,mp3,6.0,7.0,,,classical,Classical_-_20th_Century_Classical,2011-01-31,2010-06-23,1,True,0,0
69,Codaich,10,10,/srv/salami/data/Codaich/classical/Slovak_Radio_Symphony___Ladislav_Slova_k/Symphony_No,188.0,,Symphony_No,Slovak_Radio_Symphony___Ladislav_Slova_k,mp3,6.0,8.0,,,classical,Classical_-_20th_Century_Classical,2010-07-23,2010-07-25,1,True,0,0
101,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Rejoice___Sonata_for_Violin_and_Cello_3,21.0,,Rejoice___Sonata_for_Violin_and_Cello_3,Compilations,mp3,5.0,,/srv/salami/data/Codaich/classical/Compilations/Rejoice___Sonata_for_Violin_and_Cello_3/textfile1.txt,,classical,Classical_-_20th_Century_Classical,2011-03-14,,1,False,0,0
141,Codaich,7,8,/srv/salami/data/Codaich/classical/Sarah_Chang/Chaconne,614.0,,Chaconne,Sarah_Chang,mp3,40.0,30.0,/srv/salami/data/Codaich/classical/Sarah_Chang/Chaconne/textfile1.txt,/srv/salami/data/Codaich/classical/Sarah_Chang/Chaconne/textfile2.txt,classical,Classical_-_Baroque,2010-07-12,2010-07-06,1,False,0,0
149,Codaich,6,9,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Callam,332.0,,Callam,Puirt_A_Baroque,mp3,20.0,20.0,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Callam/textfile1.txt,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Callam/textfile2.txt,classical,Classical_-_Baroque,2010-07-30,2010-12-28,1,False,0,0
197,Codaich,7,8,/srv/salami/data/Codaich/classical/Compilations/Deh_vieni___non_tardar,236.0,,Deh_vieni___non_tardar,Compilations,mp3,25.0,20.0,/srv/salami/data/Codaich/classical/Compilations/Deh_vieni___non_tardar/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Deh_vieni___non_tardar/textfile2.txt,classical,Classical_-_Classical,2010-07-16,2010-07-08,1,False,0,0
213,Codaich,16,14,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Puer_Natus_Est_Nobis,221.0,,Puer_Natus_Est_Nobis,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,10.0,,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Puer_Natus_Est_Nobis/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,1,False,0,0
229,Codaich,6,7,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Spiritus_Domini,230.0,,Spiritus_Domini,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,20.0,10.0,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Spiritus_Domini/textfile1.txt,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Spiritus_Domini/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-31,2010-07-14,1,False,0,0
237,Codaich,6,8,/srv/salami/data/Codaich/classical/Sequentia/Como_O_Nome_Da_Virgen,314.0,,Como_O_Nome_Da_Virgen,Sequentia,mp3,15.0,20.0,/srv/salami/data/Codaich/classical/Sequentia/Como_O_Nome_Da_Virgen/textfile1.txt,/srv/salami/data/Codaich/classical/Sequentia/Como_O_Nome_Da_Virgen/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-31,2010-07-30,1,False,0,0
245,Codaich,4,7,/srv/salami/data/Codaich/classical/Compilations/Gregorian_Chant_For_Good_Friday___Re,246.0,,Gregorian_Chant_For_Good_Friday___Re,Compilations,mp3,10.0,20.0,/srv/salami/data/Codaich/classical/Compilations/Gregorian_Chant_For_Good_Friday___Re/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Gregorian_Chant_For_Good_Friday___Re/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-09-24,2010-06-17,1,False,0,0
261,Codaich,16,14,/srv/salami/data/Codaich/classical/Royal_Liverpool_Philharmonic_Orchestra/Symphony_No,1746.0,,Symphony_No,Royal_Liverpool_Philharmonic_Orchestra,mp3,80.0,,/srv/salami/data/Codaich/classical/Royal_Liverpool_Philharmonic_Orchestra/Symphony_No/textfile1.txt,,classical,Classical_-_Romantic,2011-03-28,,1,False,0,0
277,Codaich,16,14,/srv/salami/data/Codaich/classical/Choir_of_King__s_College____New_Philharmon/Requiem_Op,266.0,,Requiem_Op,Choir_of_King__s_College____New_Philharmon,mp3,15.0,,/srv/salami/data/Codaich/classical/Choir_of_King__s_College____New_Philharmon/Requiem_Op/textfile1.txt,,classical,Classical_-_Romantic,2011-04-06,,1,False,0,0
293,Codaich,16,14,/srv/salami/data/Codaich/classical/Lubomir_Maly____Czech_Philharmonic_Orches/Harold_en_Italie_Op,906.0,,Harold_en_Italie_Op,Lubomir_Maly____Czech_Philharmonic_Orches,mp3,60.0,,/srv/salami/data/Codaich/classical/Lubomir_Maly____Czech_Philharmonic_Orches/Harold_en_Italie_Op/textfile1.txt,,classical,Classical_-_Romantic,2011-03-29,,1,False,0,0
301,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Norma__Act_I___Scene_4__Casta_Diva___2,153.0,,Norma__Act_I___Scene_4__Casta_Diva___2,Compilations,mp3,4.0,7.0,,,classical,Classical_-_Romantic,2011-01-31,2010-07-20,1,True,0,0
309,Codaich,7,8,/srv/salami/data/Codaich/popular/Compilations/I_Remember_You,123.0,,I_Remember_You,Compilations,mp3,15.0,10.0,/srv/salami/data/Codaich/popular/Compilations/I_Remember_You/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/I_Remember_You/textfile2.txt,popular,Country,2010-06-08,2010-06-04,1,False,X,X
317,Codaich,6,9,/srv/salami/data/Codaich/popular/Compilations/Back_To_Dallas,199.0,,Back_To_Dallas,Compilations,mp3,20.0,25.0,/srv/salami/data/Codaich/popular/Compilations/Back_To_Dallas/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Back_To_Dallas/textfile2.txt,popular,Country,2010-06-08,2010-07-07,1,False,X,0
325,Codaich,4,9,/srv/salami/data/Codaich/popular/Shakira/Ready_For_The_Good_Times,254.0,,Ready_For_The_Good_Times,Shakira,mp3,20.0,25.0,/srv/salami/data/Codaich/popular/Shakira/Ready_For_The_Good_Times/textfile1.txt,/srv/salami/data/Codaich/popular/Shakira/Ready_For_The_Good_Times/textfile2.txt,popular,Dance_Pop,2010-07-16,2010-07-07,1,False,0,0
333,Codaich,4,8,/srv/salami/data/Codaich/popular/Jewel/Stand,193.0,,Stand,Jewel,mp3,15.0,15.0,/srv/salami/data/Codaich/popular/Jewel/Stand/textfile1.txt,/srv/salami/data/Codaich/popular/Jewel/Stand/textfile2.txt,popular,Dance_Pop,2010-07-16,2010-07-05,1,False,0,0
341,Codaich,6,7,/srv/salami/data/Codaich/popular/Sixtoo/Chainsaw_Breakfast,38.0,,Chainsaw_Breakfast,Sixtoo,mp3,15.0,8.0,/srv/salami/data/Codaich/popular/Sixtoo/Chainsaw_Breakfast/textfile1.txt,/srv/salami/data/Codaich/popular/Sixtoo/Chainsaw_Breakfast/textfile2.txt,popular,Electronica,2010-06-08,2010-06-08,1,False,X,X
349,Codaich,6,8,/srv/salami/data/Codaich/popular/Compilations/The_Leap,365.0,,The_Leap,Compilations,mp3,0.0,25.0,,/srv/salami/data/Codaich/popular/Compilations/The_Leap/textfile2.txt,popular,Electronica,2010-08-01,2010-06-08,1,False,0,X
365,Codaich,7,8,/srv/salami/data/Codaich/popular/Eminem/It__s_Ok,211.0,,It__s_Ok,Eminem,mp3,20.0,10.0,/srv/salami/data/Codaich/popular/Eminem/It__s_Ok/textfile1.txt,/srv/salami/data/Codaich/popular/Eminem/It__s_Ok/textfile2.txt,popular,Hip_Hop___Rap,2010-06-07,2010-07-21,1,False,X,0
389,Codaich,4,8,/srv/salami/data/Codaich/popular/John_McLaughlin___Paco_de_Lucia___Al_Di_Me/Frevo_Rasgado,477.0,,Frevo_Rasgado,John_McLaughlin___Paco_de_Lucia___Al_Di_Me,mp3,20.0,30.0,/srv/salami/data/Codaich/popular/John_McLaughlin___Paco_de_Lucia___Al_Di_Me/Frevo_Rasgado/textfile1.txt,/srv/salami/data/Codaich/popular/John_McLaughlin___Paco_de_Lucia___Al_Di_Me/Frevo_Rasgado/textfile2.txt,popular,Instrumental_Pop,2010-10-30,2010-07-12,1,False,0,0
397,Codaich,6,7,/srv/salami/data/Codaich/popular/Compilations/Cha_Cha_Cha_d__Amour,139.0,,Cha_Cha_Cha_d__Amour,Compilations,mp3,10.0,15.0,/srv/salami/data/Codaich/popular/Compilations/Cha_Cha_Cha_d__Amour/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Cha_Cha_Cha_d__Amour/textfile2.txt,popular,Instrumental_Pop,2010-06-08,2010-06-08,1,False,X,X
413,Codaich,4,7,/srv/salami/data/Codaich/jazz/Erik_Truffaz/More,370.0,,More,Erik_Truffaz,mp3,30.0,35.0,/srv/salami/data/Codaich/jazz/Erik_Truffaz/More/textfile1.txt,/srv/salami/data/Codaich/jazz/Erik_Truffaz/More/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-07-19,2010-07-04,1,False,0,0
429,Codaich,6,9,/srv/salami/data/Codaich/jazz/Charlie_Parker/Scrapple_From_The_Apple,179.0,,Scrapple_From_The_Apple,Charlie_Parker,mp3,15.0,25.0,/srv/salami/data/Codaich/jazz/Charlie_Parker/Scrapple_From_The_Apple/textfile1.txt,/srv/salami/data/Codaich/jazz/Charlie_Parker/Scrapple_From_The_Apple/textfile2.txt,jazz,Jazz_-_Bebop,2010-08-01,2010-07-07,1,False,0,0
437,Codaich,4,9,/srv/salami/data/Codaich/jazz/Miles_Davis/All_Of_You,423.0,,All_Of_You,Miles_Davis,mp3,20.0,25.0,/srv/salami/data/Codaich/jazz/Miles_Davis/All_Of_You/textfile1.txt,/srv/salami/data/Codaich/jazz/Miles_Davis/All_Of_You/textfile2.txt,jazz,Jazz_-_Bebop,2010-07-19,2010-08-13,1,False,0,0
445,Codaich,4,8,/srv/salami/data/Codaich/jazz/Compilations/Gloomy_Sunday,208.0,,Gloomy_Sunday,Compilations,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/Gloomy_Sunday/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Gloomy_Sunday/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-06-28,2010-07-23,1,False,0,0
453,Codaich,6,7,/srv/salami/data/Codaich/jazz/Compilations/Weep,360.0,,Weep,Compilations,mp3,30.0,45.0,/srv/salami/data/Codaich/jazz/Compilations/Weep/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Weep/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-08-03,2010-07-04,1,False,0,0
469,Codaich,4,7,/srv/salami/data/Codaich/jazz/Cannonball_Adderley/Azule_Serape,390.0,,Azule_Serape,Cannonball_Adderley,mp3,20.0,25.0,/srv/salami/data/Codaich/jazz/Cannonball_Adderley/Azule_Serape/textfile1.txt,/srv/salami/data/Codaich/jazz/Cannonball_Adderley/Azule_Serape/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-07-20,2010-06-28,1,False,0,0
477,Codaich,7,8,/srv/salami/data/Codaich/jazz/Hank_Mobley/Three_Coins_In_The_Fountain,323.0,,Three_Coins_In_The_Fountain,Hank_Mobley,mp3,25.0,15.0,/srv/salami/data/Codaich/jazz/Hank_Mobley/Three_Coins_In_The_Fountain/textfile1.txt,/srv/salami/data/Codaich/jazz/Hank_Mobley/Three_Coins_In_The_Fountain/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-06-28,2010-07-25,1,False,0,0
485,Codaich,6,9,/srv/salami/data/Codaich/jazz/Grant_Green/Blues_For_Juanita,424.0,,Blues_For_Juanita,Grant_Green,mp3,30.0,20.0,/srv/salami/data/Codaich/jazz/Grant_Green/Blues_For_Juanita/textfile1.txt,/srv/salami/data/Codaich/jazz/Grant_Green/Blues_For_Juanita/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-06-12,2010-07-07,1,False,0,0
493,Codaich,4,9,/srv/salami/data/Codaich/jazz/Oliver_Jones/__Round_Midnight,158.0,,__Round_Midnight,Oliver_Jones,mp3,10.0,10.0,/srv/salami/data/Codaich/jazz/Oliver_Jones/__Round_Midnight/textfile1.txt,/srv/salami/data/Codaich/jazz/Oliver_Jones/__Round_Midnight/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-07-29,2010-08-27,1,False,0,0
509,Codaich,6,7,/srv/salami/data/Codaich/jazz/Compilations/Back_At_The_Chicken_Shack,483.0,,Back_At_The_Chicken_Shack,Compilations,mp3,30.0,15.0,/srv/salami/data/Codaich/jazz/Compilations/Back_At_The_Chicken_Shack/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Back_At_The_Chicken_Shack/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-06-12,2010-06-15,1,False,0,0
517,Codaich,6,8,/srv/salami/data/Codaich/jazz/Compilations/8_4_Beat,418.0,,8_4_Beat,Compilations,mp3,25.0,30.0,/srv/salami/data/Codaich/jazz/Compilations/8_4_Beat/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/8_4_Beat/textfile2.txt,jazz,Jazz_-_Soul_Jazz,2010-08-04,2010-08-07,1,False,0,0
533,Codaich,7,8,/srv/salami/data/Codaich/popular/Kinnie_Starr/Alright,254.0,,Alright,Kinnie_Starr,mp3,20.0,20.0,/srv/salami/data/Codaich/popular/Kinnie_Starr/Alright/textfile1.txt,/srv/salami/data/Codaich/popular/Kinnie_Starr/Alright/textfile2.txt,popular,Modern_Folk_-_Alternative_Folk,2010-06-08,2010-07-21,1,False,X,0
549,Codaich,4,9,/srv/salami/data/Codaich/popular/Leonard_Cohen/Hey___That__s_No_Way_To_Say_Goodbye,175.0,,Hey___That__s_No_Way_To_Say_Goodbye,Leonard_Cohen,mp3,15.0,15.0,/srv/salami/data/Codaich/popular/Leonard_Cohen/Hey___That__s_No_Way_To_Say_Goodbye/textfile1.txt,/srv/salami/data/Codaich/popular/Leonard_Cohen/Hey___That__s_No_Way_To_Say_Goodbye/textfile2.txt,popular,Modern_Folk_-_Singer___Songwriter,2010-08-11,2010-08-27,1,False,0,0
557,Codaich,4,8,/srv/salami/data/Codaich/popular/Norah_Jones/Broken,201.0,,Broken,Norah_Jones,mp3,15.0,15.0,/srv/salami/data/Codaich/popular/Norah_Jones/Broken/textfile1.txt,/srv/salami/data/Codaich/popular/Norah_Jones/Broken/textfile2.txt,popular,Modern_Folk_-_Singer___Songwriter,2010-08-11,2010-07-11,1,False,0,0
565,Codaich,6,7,/srv/salami/data/Codaich/jazz/Macy_Gray/I__ve_Committed_Murder,300.0,,I__ve_Committed_Murder,Macy_Gray,mp3,20.0,30.0,/srv/salami/data/Codaich/jazz/Macy_Gray/I__ve_Committed_Murder/textfile1.txt,/srv/salami/data/Codaich/jazz/Macy_Gray/I__ve_Committed_Murder/textfile2.txt,jazz,R_B_-_Contemporary_R_B,2010-06-12,2010-06-15,1,False,0,0
573,Codaich,6,8,/srv/salami/data/Codaich/jazz/Joy_Denalane/Be_Real,256.0,,Be_Real,Joy_Denalane,mp3,20.0,15.0,/srv/salami/data/Codaich/jazz/Joy_Denalane/Be_Real/textfile1.txt,/srv/salami/data/Codaich/jazz/Joy_Denalane/Be_Real/textfile2.txt,jazz,R_B_-_Contemporary_R_B,2010-07-10,2010-07-22,1,False,0,0
581,Codaich,4,7,/srv/salami/data/Codaich/jazz/Compilations/Panacea,381.0,,Panacea,Compilations,mp3,20.0,20.0,/srv/salami/data/Codaich/jazz/Compilations/Panacea/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Panacea/textfile2.txt,jazz,R_B_-_Funk,2010-08-11,2010-07-05,1,False,0,0
597,Codaich,6,9,/srv/salami/data/Codaich/jazz/The_Staple_Singers/Willl_the_Circle_Be_Unbroken,156.0,,Willl_the_Circle_Be_Unbroken,The_Staple_Singers,mp3,10.0,10.0,/srv/salami/data/Codaich/jazz/The_Staple_Singers/Willl_the_Circle_Be_Unbroken/textfile1.txt,/srv/salami/data/Codaich/jazz/The_Staple_Singers/Willl_the_Circle_Be_Unbroken/textfile2.txt,jazz,R_B_-_Gospel,2010-07-10,2010-08-31,1,False,0,0
605,Codaich,4,9,/srv/salami/data/Codaich/jazz/Elvis_Presley/Don__t_ask_me_why,127.0,,Don__t_ask_me_why,Elvis_Presley,mp3,10.0,10.0,/srv/salami/data/Codaich/jazz/Elvis_Presley/Don__t_ask_me_why/textfile1.txt,/srv/salami/data/Codaich/jazz/Elvis_Presley/Don__t_ask_me_why/textfile2.txt,jazz,R_B_-_Rock___Roll,2010-09-15,2010-08-31,1,False,0,0
613,Codaich,4,8,/srv/salami/data/Codaich/jazz/Compilations/Comanche,132.0,,Comanche,Compilations,mp3,20.0,10.0,/srv/salami/data/Codaich/jazz/Compilations/Comanche/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Comanche/textfile2.txt,jazz,R_B_-_Rock___Roll,2010-06-29,2010-07-28,1,False,0,0
629,Codaich,6,8,/srv/salami/data/Codaich/popular/Peter_Tosh/Johnny_B,415.0,,Johnny_B,Peter_Tosh,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/Peter_Tosh/Johnny_B/textfile1.txt,/srv/salami/data/Codaich/popular/Peter_Tosh/Johnny_B/textfile2.txt,popular,Reggae,2010-06-08,2010-07-20,1,False,X,0
637,Codaich,4,7,/srv/salami/data/Codaich/popular/Burning_Spear/Should_I,255.0,,Should_I,Burning_Spear,mp3,20.0,20.0,/srv/salami/data/Codaich/popular/Burning_Spear/Should_I/textfile1.txt,/srv/salami/data/Codaich/popular/Burning_Spear/Should_I/textfile2.txt,popular,Reggae,2010-08-16,2010-06-08,1,False,0,X
653,Codaich,6,9,/srv/salami/data/Codaich/popular/The_Von_Bondies/C__mon_C__mon,133.0,,C__mon_C__mon,The_Von_Bondies,mp3,15.0,15.0,/srv/salami/data/Codaich/popular/The_Von_Bondies/C__mon_C__mon/textfile1.txt,/srv/salami/data/Codaich/popular/The_Von_Bondies/C__mon_C__mon/textfile2.txt,popular,Rock_-_Alternative_Metal___Punk,2010-06-08,2010-08-31,1,False,X,0
661,Codaich,4,9,/srv/salami/data/Codaich/popular/Santana/Eternal_Caravan_Of_Reincarnation,271.0,,Eternal_Caravan_Of_Reincarnation,Santana,mp3,15.0,15.0,/srv/salami/data/Codaich/popular/Santana/Eternal_Caravan_Of_Reincarnation/textfile1.txt,/srv/salami/data/Codaich/popular/Santana/Eternal_Caravan_Of_Reincarnation/textfile2.txt,popular,Rock_-_Classic_Rock,2010-08-17,2010-08-31,1,False,0,0
669,Codaich,4,8,/srv/salami/data/Codaich/popular/The_Beatles/Hold_Me_Tight,152.0,,Hold_Me_Tight,The_Beatles,mp3,15.0,10.0,/srv/salami/data/Codaich/popular/The_Beatles/Hold_Me_Tight/textfile1.txt,/srv/salami/data/Codaich/popular/The_Beatles/Hold_Me_Tight/textfile2.txt,popular,Rock_-_Classic_Rock,2010-06-23,2010-07-28,1,False,0,0
677,Codaich,6,7,/srv/salami/data/Codaich/popular/Metallica/Ride_The_Lightning,396.0,,Ride_The_Lightning,Metallica,mp3,60.0,40.0,/srv/salami/data/Codaich/popular/Metallica/Ride_The_Lightning/textfile1.txt,/srv/salami/data/Codaich/popular/Metallica/Ride_The_Lightning/textfile2.txt,popular,Rock_-_Metal,2010-06-10,2010-06-15,1,False,0,0
685,Codaich,6,8,/srv/salami/data/Codaich/popular/Pantera/Use_My_Third_Arm,291.0,,Use_My_Third_Arm,Pantera,mp3,35.0,30.0,/srv/salami/data/Codaich/popular/Pantera/Use_My_Third_Arm/textfile1.txt,/srv/salami/data/Codaich/popular/Pantera/Use_My_Third_Arm/textfile2.txt,popular,Rock_-_Metal,2010-06-10,2010-07-29,1,False,0,0
701,Codaich,7,8,/srv/salami/data/Codaich/popular/Counting_Crows/On_A_Tuesday_In_Amsterdam_Long_Ago,297.0,,On_A_Tuesday_In_Amsterdam_Long_Ago,Counting_Crows,mp3,30.0,15.0,/srv/salami/data/Codaich/popular/Counting_Crows/On_A_Tuesday_In_Amsterdam_Long_Ago/textfile1.txt,/srv/salami/data/Codaich/popular/Counting_Crows/On_A_Tuesday_In_Amsterdam_Long_Ago/textfile2.txt,popular,Rock_-_Roots_Rock,2010-06-15,2010-08-07,1,False,0,0
